image,split,ih,iw,sh,sw,color,object,part,material,scene,texture
ade20k/ADE_val_00001727.jpg,train,224,224,112,112,ade20k/ADE_val_00001727_color.png,ade20k/ADE_val_00001727_object.png,ade20k/ADE_val_00001727_part_1.png,,695,
ade20k/ADE_train_00019306.jpg,train,224,224,112,112,ade20k/ADE_train_00019306_color.png,ade20k/ADE_train_00019306_object.png,ade20k/ADE_train_00019306_part_1.png,,0,
ade20k/ADE_train_00006967.jpg,train,224,224,112,112,ade20k/ADE_train_00006967_color.png,ade20k/ADE_train_00006967_object.png,,,186,
ade20k/ADE_train_00016633.jpg,train,224,224,112,112,ade20k/ADE_train_00016633_color.png,ade20k/ADE_train_00016633_object.png,,,223,
ade20k/ADE_train_00003960.jpg,train,224,224,112,112,ade20k/ADE_train_00003960_color.png,ade20k/ADE_train_00003960_object.png,ade20k/ADE_train_00003960_part_1.png,,83,
ade20k/ADE_train_00014425.jpg,train,224,224,112,112,ade20k/ADE_train_00014425_color.png,ade20k/ADE_train_00014425_object.png,,,,
ade20k/ADE_train_00016172.jpg,train,224,224,112,112,ade20k/ADE_train_00016172_color.png,ade20k/ADE_train_00016172_object.png,,,0,
ade20k/ADE_train_00003572.jpg,train,224,224,112,112,ade20k/ADE_train_00003572_color.png,ade20k/ADE_train_00003572_object.png,,,83,
ade20k/ADE_train_00008388.jpg,train,224,224,112,112,ade20k/ADE_train_00008388_color.png,ade20k/ADE_train_00008388_object.png,ade20k/ADE_train_00008388_part_1.png;ade20k/ADE_train_00008388_part_2.png,,407,
ade20k/ADE_train_00001718.jpg,train,224,224,112,112,ade20k/ADE_train_00001718_color.png,ade20k/ADE_train_00001718_object.png,,,424,
ade20k/ADE_train_00017759.jpg,train,224,224,112,112,ade20k/ADE_train_00017759_color.png,ade20k/ADE_train_00017759_object.png,ade20k/ADE_train_00017759_part_1.png;ade20k/ADE_train_00017759_part_2.png,,59,
ade20k/ADE_train_00005541.jpg,train,224,224,112,112,ade20k/ADE_train_00005541_color.png,ade20k/ADE_train_00005541_object.png,,,1085,
ade20k/ADE_train_00001051.jpg,train,224,224,112,112,ade20k/ADE_train_00001051_color.png,ade20k/ADE_train_00001051_object.png,ade20k/ADE_train_00001051_part_1.png;ade20k/ADE_train_00001051_part_2.png,,730,
ade20k/ADE_train_00017521.jpg,train,224,224,112,112,ade20k/ADE_train_00017521_color.png,ade20k/ADE_train_00017521_object.png,ade20k/ADE_train_00017521_part_1.png,,59,
ade20k/ADE_train_00014554.jpg,train,224,224,112,112,ade20k/ADE_train_00014554_color.png,ade20k/ADE_train_00014554_object.png,,,,
ade20k/ADE_train_00005792.jpg,train,224,224,112,112,ade20k/ADE_train_00005792_color.png,ade20k/ADE_train_00005792_object.png,,,608,
ade20k/ADE_val_00001558.jpg,train,224,224,112,112,ade20k/ADE_val_00001558_color.png,ade20k/ADE_val_00001558_object.png,,,333,
ade20k/ADE_train_00005960.jpg,train,224,224,112,112,ade20k/ADE_train_00005960_color.png,ade20k/ADE_train_00005960_object.png,,,918,
ade20k/ADE_train_00012460.jpg,train,224,224,112,112,ade20k/ADE_train_00012460_color.png,ade20k/ADE_train_00012460_object.png,ade20k/ADE_train_00012460_part_1.png,,,
ade20k/ADE_train_00018273.jpg,train,224,224,112,112,ade20k/ADE_train_00018273_color.png,ade20k/ADE_train_00018273_object.png,ade20k/ADE_train_00018273_part_1.png,,59,
ade20k/ADE_train_00005317.jpg,train,224,224,112,112,ade20k/ADE_train_00005317_color.png,ade20k/ADE_train_00005317_object.png,ade20k/ADE_train_00005317_part_1.png,,912,
ade20k/ADE_val_00001102.jpg,train,224,224,112,112,ade20k/ADE_val_00001102_color.png,ade20k/ADE_val_00001102_object.png,ade20k/ADE_val_00001102_part_1.png,,130,
ade20k/ADE_train_00017091.jpg,train,224,224,112,112,ade20k/ADE_train_00017091_color.png,ade20k/ADE_train_00017091_object.png,ade20k/ADE_train_00017091_part_1.png,,59,
ade20k/ADE_train_00008371.jpg,train,224,224,112,112,ade20k/ADE_train_00008371_color.png,ade20k/ADE_train_00008371_object.png,,,407,
ade20k/ADE_train_00018189.jpg,train,224,224,112,112,ade20k/ADE_train_00018189_color.png,ade20k/ADE_train_00018189_object.png,ade20k/ADE_train_00018189_part_1.png,,59,
ade20k/ADE_train_00016449.jpg,train,224,224,112,112,ade20k/ADE_train_00016449_color.png,ade20k/ADE_train_00016449_object.png,,,223,
ade20k/ADE_train_00003159.jpg,train,224,224,112,112,ade20k/ADE_train_00003159_color.png,ade20k/ADE_train_00003159_object.png,,,584,
ade20k/ADE_train_00001725.jpg,train,224,224,112,112,ade20k/ADE_train_00001725_color.png,ade20k/ADE_train_00001725_object.png,ade20k/ADE_train_00001725_part_1.png,,424,
ade20k/ADE_train_00007504.jpg,train,224,224,112,112,ade20k/ADE_train_00007504_color.png,ade20k/ADE_train_00007504_object.png,,,1028,
ade20k/ADE_train_00008390.jpg,train,224,224,112,112,ade20k/ADE_train_00008390_color.png,ade20k/ADE_train_00008390_object.png,,,407,
ade20k/ADE_train_00006005.jpg,train,224,224,112,112,ade20k/ADE_train_00006005_color.png,ade20k/ADE_train_00006005_object.png,ade20k/ADE_train_00006005_part_1.png,,301,
ade20k/ADE_train_00014500.jpg,train,224,224,112,112,ade20k/ADE_train_00014500_color.png,ade20k/ADE_train_00014500_object.png,,,,
ade20k/ADE_train_00006881.jpg,train,224,224,112,112,ade20k/ADE_train_00006881_color.png,ade20k/ADE_train_00006881_object.png,ade20k/ADE_train_00006881_part_1.png;ade20k/ADE_train_00006881_part_2.png,,186,
ade20k/ADE_train_00004048.jpg,train,224,224,112,112,ade20k/ADE_train_00004048_color.png,ade20k/ADE_train_00004048_object.png,ade20k/ADE_train_00004048_part_1.png,,83,
ade20k/ADE_train_00010154.jpg,train,224,224,112,112,ade20k/ADE_train_00010154_color.png,ade20k/ADE_train_00010154_object.png,ade20k/ADE_train_00010154_part_1.png;ade20k/ADE_train_00010154_part_2.png;ade20k/ADE_train_00010154_part_3.png,,134,
ade20k/ADE_train_00016917.jpg,train,224,224,112,112,ade20k/ADE_train_00016917_color.png,ade20k/ADE_train_00016917_object.png,ade20k/ADE_train_00016917_part_1.png;ade20k/ADE_train_00016917_part_2.png,,59,
ade20k/ADE_train_00005223.jpg,train,224,224,112,112,ade20k/ADE_train_00005223_color.png,ade20k/ADE_train_00005223_object.png,ade20k/ADE_train_00005223_part_1.png,,478,
ade20k/ADE_train_00003417.jpg,train,224,224,112,112,ade20k/ADE_train_00003417_color.png,ade20k/ADE_train_00003417_object.png,ade20k/ADE_train_00003417_part_1.png;ade20k/ADE_train_00003417_part_2.png,,83,
ade20k/ADE_train_00017649.jpg,train,224,224,112,112,ade20k/ADE_train_00017649_color.png,ade20k/ADE_train_00017649_object.png,ade20k/ADE_train_00017649_part_1.png,,59,
ade20k/ADE_train_00018858.jpg,train,224,224,112,112,ade20k/ADE_train_00018858_color.png,ade20k/ADE_train_00018858_object.png,ade20k/ADE_train_00018858_part_1.png,,59,
ade20k/ADE_train_00008676.jpg,train,224,224,112,112,ade20k/ADE_train_00008676_color.png,ade20k/ADE_train_00008676_object.png,,,625,
ade20k/ADE_train_00004740.jpg,train,224,224,112,112,ade20k/ADE_train_00004740_color.png,ade20k/ADE_train_00004740_object.png,ade20k/ADE_train_00004740_part_1.png,,269,
ade20k/ADE_train_00007106.jpg,train,224,224,112,112,ade20k/ADE_train_00007106_color.png,ade20k/ADE_train_00007106_object.png,ade20k/ADE_train_00007106_part_1.png,,186,
ade20k/ADE_train_00014715.jpg,train,224,224,112,112,ade20k/ADE_train_00014715_color.png,ade20k/ADE_train_00014715_object.png,,,,
ade20k/ADE_train_00013961.jpg,train,224,224,112,112,ade20k/ADE_train_00013961_color.png,ade20k/ADE_train_00013961_object.png,,,916,
ade20k/ADE_train_00018291.jpg,train,224,224,112,112,ade20k/ADE_train_00018291_color.png,ade20k/ADE_train_00018291_object.png,ade20k/ADE_train_00018291_part_1.png,,59,
ade20k/ADE_train_00012489.jpg,train,224,224,112,112,ade20k/ADE_train_00012489_color.png,ade20k/ADE_train_00012489_object.png,ade20k/ADE_train_00012489_part_1.png,,,
ade20k/ADE_train_00013385.jpg,train,224,224,112,112,ade20k/ADE_train_00013385_color.png,ade20k/ADE_train_00013385_object.png,,,,
ade20k/ADE_train_00005095.jpg,train,224,224,112,112,ade20k/ADE_train_00005095_color.png,ade20k/ADE_train_00005095_object.png,,,1126,
ade20k/ADE_train_00019153.jpg,train,224,224,112,112,ade20k/ADE_train_00019153_color.png,ade20k/ADE_train_00019153_object.png,,,0,
ade20k/ADE_train_00013752.jpg,train,224,224,112,112,ade20k/ADE_train_00013752_color.png,ade20k/ADE_train_00013752_object.png,ade20k/ADE_train_00013752_part_1.png;ade20k/ADE_train_00013752_part_2.png,,,
ade20k/ADE_train_00013432.jpg,train,224,224,112,112,ade20k/ADE_train_00013432_color.png,ade20k/ADE_train_00013432_object.png,,,,
ade20k/ADE_train_00013410.jpg,train,224,224,112,112,ade20k/ADE_train_00013410_color.png,ade20k/ADE_train_00013410_object.png,ade20k/ADE_train_00013410_part_1.png,,,
ade20k/ADE_train_00006054.jpg,train,224,224,112,112,ade20k/ADE_train_00006054_color.png,ade20k/ADE_train_00006054_object.png,ade20k/ADE_train_00006054_part_1.png;ade20k/ADE_train_00006054_part_2.png,,301,
ade20k/ADE_train_00006157.jpg,train,224,224,112,112,ade20k/ADE_train_00006157_color.png,ade20k/ADE_train_00006157_object.png,,,713,
ade20k/ADE_train_00013653.jpg,train,224,224,112,112,ade20k/ADE_train_00013653_color.png,ade20k/ADE_train_00013653_object.png,ade20k/ADE_train_00013653_part_1.png;ade20k/ADE_train_00013653_part_2.png,,,
ade20k/ADE_train_00001033.jpg,train,224,224,112,112,ade20k/ADE_train_00001033_color.png,ade20k/ADE_train_00001033_object.png,ade20k/ADE_train_00001033_part_1.png;ade20k/ADE_train_00001033_part_2.png,,0,
ade20k/ADE_train_00017827.jpg,train,224,224,112,112,ade20k/ADE_train_00017827_color.png,ade20k/ADE_train_00017827_object.png,ade20k/ADE_train_00017827_part_1.png;ade20k/ADE_train_00017827_part_2.png,,59,
ade20k/ADE_train_00013660.jpg,train,224,224,112,112,ade20k/ADE_train_00013660_color.png,ade20k/ADE_train_00013660_object.png,,,,
ade20k/ADE_train_00019270.jpg,train,224,224,112,112,ade20k/ADE_train_00019270_color.png,ade20k/ADE_train_00019270_object.png,ade20k/ADE_train_00019270_part_1.png,,894,
ade20k/ADE_train_00002932.jpg,train,224,224,112,112,ade20k/ADE_train_00002932_color.png,ade20k/ADE_train_00002932_object.png,,,130,
ade20k/ADE_val_00000024.jpg,train,224,224,112,112,ade20k/ADE_val_00000024_color.png,ade20k/ADE_val_00000024_object.png,ade20k/ADE_val_00000024_part_1.png,,467,
ade20k/ADE_train_00005772.jpg,train,224,224,112,112,ade20k/ADE_train_00005772_color.png,ade20k/ADE_train_00005772_object.png,,,456,
ade20k/ADE_train_00002269.jpg,train,224,224,112,112,ade20k/ADE_train_00002269_color.png,ade20k/ADE_train_00002269_object.png,ade20k/ADE_train_00002269_part_1.png,,635,
ade20k/ADE_train_00001251.jpg,train,224,224,112,112,ade20k/ADE_train_00001251_color.png,ade20k/ADE_train_00001251_object.png,ade20k/ADE_train_00001251_part_1.png,,444,
ade20k/ADE_train_00007298.jpg,train,224,224,112,112,ade20k/ADE_train_00007298_color.png,ade20k/ADE_train_00007298_object.png,,,901,
ade20k/ADE_train_00005286.jpg,train,224,224,112,112,ade20k/ADE_train_00005286_color.png,ade20k/ADE_train_00005286_object.png,,,1168,
ade20k/ADE_train_00001443.jpg,train,224,224,112,112,ade20k/ADE_train_00001443_color.png,ade20k/ADE_train_00001443_object.png,ade20k/ADE_train_00001443_part_1.png,,467,
ade20k/ADE_train_00003744.jpg,train,224,224,112,112,ade20k/ADE_train_00003744_color.png,ade20k/ADE_train_00003744_object.png,ade20k/ADE_train_00003744_part_1.png;ade20k/ADE_train_00003744_part_2.png,,83,
ade20k/ADE_train_00001467.jpg,train,224,224,112,112,ade20k/ADE_train_00001467_color.png,ade20k/ADE_train_00001467_object.png,ade20k/ADE_train_00001467_part_1.png;ade20k/ADE_train_00001467_part_2.png,,467,
ade20k/ADE_train_00019375.jpg,train,224,224,112,112,ade20k/ADE_train_00019375_color.png,ade20k/ADE_train_00019375_object.png,,,0,
ade20k/ADE_train_00011173.jpg,train,224,224,112,112,ade20k/ADE_train_00011173_color.png,ade20k/ADE_train_00011173_object.png,ade20k/ADE_train_00011173_part_1.png;ade20k/ADE_train_00011173_part_2.png,,126,
ade20k/ADE_train_00004433.jpg,train,224,224,112,112,ade20k/ADE_train_00004433_color.png,ade20k/ADE_train_00004433_object.png,,,610,
ade20k/ADE_train_00009519.jpg,train,224,224,112,112,ade20k/ADE_train_00009519_color.png,ade20k/ADE_train_00009519_object.png,,,1166,
ade20k/ADE_train_00001987.jpg,train,224,224,112,112,ade20k/ADE_train_00001987_color.png,ade20k/ADE_train_00001987_object.png,,,583,
ade20k/ADE_train_00010121.jpg,train,224,224,112,112,ade20k/ADE_train_00010121_color.png,ade20k/ADE_train_00010121_object.png,ade20k/ADE_train_00010121_part_1.png;ade20k/ADE_train_00010121_part_2.png,,727,
ade20k/ADE_train_00018343.jpg,train,224,224,112,112,ade20k/ADE_train_00018343_color.png,ade20k/ADE_train_00018343_object.png,ade20k/ADE_train_00018343_part_1.png,,59,
ade20k/ADE_train_00004832.jpg,train,224,224,112,112,ade20k/ADE_train_00004832_color.png,ade20k/ADE_train_00004832_object.png,,,1057,
ade20k/ADE_train_00002576.jpg,train,224,224,112,112,ade20k/ADE_train_00002576_color.png,ade20k/ADE_train_00002576_object.png,ade20k/ADE_train_00002576_part_1.png,,130,
ade20k/ADE_train_00018716.jpg,train,224,224,112,112,ade20k/ADE_train_00018716_color.png,ade20k/ADE_train_00018716_object.png,,,59,
ade20k/ADE_train_00019077.jpg,train,224,224,112,112,ade20k/ADE_train_00019077_color.png,ade20k/ADE_train_00019077_object.png,,,0,
ade20k/ADE_train_00002250.jpg,train,224,224,112,112,ade20k/ADE_train_00002250_color.png,ade20k/ADE_train_00002250_object.png,,,722,
ade20k/ADE_train_00001234.jpg,train,224,224,112,112,ade20k/ADE_train_00001234_color.png,ade20k/ADE_train_00001234_object.png,ade20k/ADE_train_00001234_part_1.png,,444,
ade20k/ADE_val_00000131.jpg,train,224,224,112,112,ade20k/ADE_val_00000131_color.png,ade20k/ADE_val_00000131_object.png,ade20k/ADE_val_00000131_part_1.png,,83,
ade20k/ADE_train_00010415.jpg,train,224,224,112,112,ade20k/ADE_train_00010415_color.png,ade20k/ADE_train_00010415_object.png,ade20k/ADE_train_00010415_part_1.png;ade20k/ADE_train_00010415_part_2.png,,134,
ade20k/ADE_train_00003195.jpg,train,224,224,112,112,ade20k/ADE_train_00003195_color.png,ade20k/ADE_train_00003195_object.png,ade20k/ADE_train_00003195_part_1.png,,1136,
ade20k/ADE_train_00019584.jpg,train,224,224,112,112,ade20k/ADE_train_00019584_color.png,ade20k/ADE_train_00019584_object.png,,,0,
ade20k/ADE_train_00010215.jpg,train,224,224,112,112,ade20k/ADE_train_00010215_color.png,ade20k/ADE_train_00010215_object.png,ade20k/ADE_train_00010215_part_1.png;ade20k/ADE_train_00010215_part_2.png,,134,
ade20k/ADE_train_00004706.jpg,train,224,224,112,112,ade20k/ADE_train_00004706_color.png,ade20k/ADE_train_00004706_object.png,ade20k/ADE_train_00004706_part_1.png;ade20k/ADE_train_00004706_part_2.png,,269,
ade20k/ADE_train_00002254.jpg,train,224,224,112,112,ade20k/ADE_train_00002254_color.png,ade20k/ADE_train_00002254_object.png,,,722,
ade20k/ADE_train_00019228.jpg,train,224,224,112,112,ade20k/ADE_train_00019228_color.png,ade20k/ADE_train_00019228_object.png,,,1009,
ade20k/ADE_train_00019708.jpg,train,224,224,112,112,ade20k/ADE_train_00019708_color.png,ade20k/ADE_train_00019708_object.png,,,511,
ade20k/ADE_train_00001603.jpg,train,224,224,112,112,ade20k/ADE_train_00001603_color.png,ade20k/ADE_train_00001603_object.png,ade20k/ADE_train_00001603_part_1.png,,594,
ade20k/ADE_train_00004965.jpg,train,224,224,112,112,ade20k/ADE_train_00004965_color.png,ade20k/ADE_train_00004965_object.png,ade20k/ADE_train_00004965_part_1.png;ade20k/ADE_train_00004965_part_2.png,,1117,
ade20k/ADE_train_00004354.jpg,train,224,224,112,112,ade20k/ADE_train_00004354_color.png,ade20k/ADE_train_00004354_object.png,ade20k/ADE_train_00004354_part_1.png,,963,
ade20k/ADE_train_00012898.jpg,train,224,224,112,112,ade20k/ADE_train_00012898_color.png,ade20k/ADE_train_00012898_object.png,ade20k/ADE_train_00012898_part_1.png,,,
ade20k/ADE_train_00015402.jpg,train,224,224,112,112,ade20k/ADE_train_00015402_color.png,ade20k/ADE_train_00015402_object.png,,,574,
ade20k/ADE_train_00001675.jpg,train,224,224,112,112,ade20k/ADE_train_00001675_color.png,ade20k/ADE_train_00001675_object.png,,,460,
ade20k/ADE_train_00005550.jpg,train,224,224,112,112,ade20k/ADE_train_00005550_color.png,ade20k/ADE_train_00005550_object.png,,,688,
ade20k/ADE_train_00010295.jpg,train,224,224,112,112,ade20k/ADE_train_00010295_color.png,ade20k/ADE_train_00010295_object.png,ade20k/ADE_train_00010295_part_1.png,,134,
ade20k/ADE_train_00012301.jpg,train,224,224,112,112,ade20k/ADE_train_00012301_color.png,ade20k/ADE_train_00012301_object.png,ade20k/ADE_train_00012301_part_1.png,,,
ade20k/ADE_train_00002999.jpg,train,224,224,112,112,ade20k/ADE_train_00002999_color.png,ade20k/ADE_train_00002999_object.png,ade20k/ADE_train_00002999_part_1.png;ade20k/ADE_train_00002999_part_2.png,,130,
ade20k/ADE_train_00000971.jpg,train,224,224,112,112,ade20k/ADE_train_00000971_color.png,ade20k/ADE_train_00000971_object.png,,,618,
ade20k/ADE_train_00014263.jpg,train,224,224,112,112,ade20k/ADE_train_00014263_color.png,ade20k/ADE_train_00014263_object.png,,,,
ade20k/ADE_train_00017509.jpg,train,224,224,112,112,ade20k/ADE_train_00017509_color.png,ade20k/ADE_train_00017509_object.png,,,59,
ade20k/ADE_val_00000796.jpg,train,224,224,112,112,ade20k/ADE_val_00000796_color.png,ade20k/ADE_val_00000796_object.png,ade20k/ADE_val_00000796_part_1.png,,59,
ade20k/ADE_train_00000687.jpg,train,224,224,112,112,ade20k/ADE_train_00000687_color.png,ade20k/ADE_train_00000687_object.png,ade20k/ADE_train_00000687_part_1.png;ade20k/ADE_train_00000687_part_2.png,,126,
ade20k/ADE_val_00001830.jpg,train,224,224,112,112,ade20k/ADE_val_00001830_color.png,ade20k/ADE_val_00001830_object.png,ade20k/ADE_val_00001830_part_1.png;ade20k/ADE_val_00001830_part_2.png,,59,
ade20k/ADE_train_00013838.jpg,train,224,224,112,112,ade20k/ADE_train_00013838_color.png,ade20k/ADE_train_00013838_object.png,ade20k/ADE_train_00013838_part_1.png;ade20k/ADE_train_00013838_part_2.png,,1147,
ade20k/ADE_train_00015285.jpg,train,224,224,112,112,ade20k/ADE_train_00015285_color.png,ade20k/ADE_train_00015285_object.png,,,482,
ade20k/ADE_train_00013528.jpg,train,224,224,112,112,ade20k/ADE_train_00013528_color.png,ade20k/ADE_train_00013528_object.png,,,,
ade20k/ADE_train_00010218.jpg,train,224,224,112,112,ade20k/ADE_train_00010218_color.png,ade20k/ADE_train_00010218_object.png,ade20k/ADE_train_00010218_part_1.png,,134,
ade20k/ADE_train_00015357.jpg,train,224,224,112,112,ade20k/ADE_train_00015357_color.png,ade20k/ADE_train_00015357_object.png,,,597,
ade20k/ADE_train_00006510.jpg,train,224,224,112,112,ade20k/ADE_train_00006510_color.png,ade20k/ADE_train_00006510_object.png,,,955,
ade20k/ADE_train_00012061.jpg,train,224,224,112,112,ade20k/ADE_train_00012061_color.png,ade20k/ADE_train_00012061_object.png,ade20k/ADE_train_00012061_part_1.png,,333,
ade20k/ADE_train_00009894.jpg,train,224,224,112,112,ade20k/ADE_train_00009894_color.png,ade20k/ADE_train_00009894_object.png,ade20k/ADE_train_00009894_part_1.png,,805,
ade20k/ADE_train_00018032.jpg,train,224,224,112,112,ade20k/ADE_train_00018032_color.png,ade20k/ADE_train_00018032_object.png,ade20k/ADE_train_00018032_part_1.png,,59,
ade20k/ADE_train_00015737.jpg,train,224,224,112,112,ade20k/ADE_train_00015737_color.png,ade20k/ADE_train_00015737_object.png,,,493,
ade20k/ADE_train_00009628.jpg,train,224,224,112,112,ade20k/ADE_train_00009628_color.png,ade20k/ADE_train_00009628_object.png,ade20k/ADE_train_00009628_part_1.png;ade20k/ADE_train_00009628_part_2.png,,302,
ade20k/ADE_train_00011684.jpg,train,224,224,112,112,ade20k/ADE_train_00011684_color.png,ade20k/ADE_train_00011684_object.png,,,638,
ade20k/ADE_train_00009651.jpg,train,224,224,112,112,ade20k/ADE_train_00009651_color.png,ade20k/ADE_train_00009651_object.png,ade20k/ADE_train_00009651_part_1.png,,302,
ade20k/ADE_train_00005755.jpg,train,224,224,112,112,ade20k/ADE_train_00005755_color.png,ade20k/ADE_train_00005755_object.png,,,456,
ade20k/ADE_val_00001619.jpg,train,224,224,112,112,ade20k/ADE_val_00001619_color.png,ade20k/ADE_val_00001619_object.png,,,,
ade20k/ADE_train_00015564.jpg,train,224,224,112,112,ade20k/ADE_train_00015564_color.png,ade20k/ADE_train_00015564_object.png,ade20k/ADE_train_00015564_part_1.png,,413,
ade20k/ADE_train_00016721.jpg,train,224,224,112,112,ade20k/ADE_train_00016721_color.png,ade20k/ADE_train_00016721_object.png,,,0,
ade20k/ADE_val_00000819.jpg,train,224,224,112,112,ade20k/ADE_val_00000819_color.png,ade20k/ADE_val_00000819_object.png,ade20k/ADE_val_00000819_part_1.png;ade20k/ADE_val_00000819_part_2.png,,59,
ade20k/ADE_train_00019637.jpg,train,224,224,112,112,ade20k/ADE_train_00019637_color.png,ade20k/ADE_train_00019637_object.png,ade20k/ADE_train_00019637_part_1.png,,410,
ade20k/ADE_train_00020104.jpg,train,224,224,112,112,ade20k/ADE_train_00020104_color.png,ade20k/ADE_train_00020104_object.png,,,1027,
ade20k/ADE_train_00011427.jpg,train,224,224,112,112,ade20k/ADE_train_00011427_color.png,ade20k/ADE_train_00011427_object.png,ade20k/ADE_train_00011427_part_1.png,,126,
ade20k/ADE_train_00018513.jpg,train,224,224,112,112,ade20k/ADE_train_00018513_color.png,ade20k/ADE_train_00018513_object.png,,,59,
ade20k/ADE_train_00000916.jpg,train,224,224,112,112,ade20k/ADE_train_00000916_color.png,ade20k/ADE_train_00000916_object.png,ade20k/ADE_train_00000916_part_1.png;ade20k/ADE_train_00000916_part_2.png,,126,
ade20k/ADE_train_00004384.jpg,train,224,224,112,112,ade20k/ADE_train_00004384_color.png,ade20k/ADE_train_00004384_object.png,ade20k/ADE_train_00004384_part_1.png,,617,
ade20k/ADE_train_00006588.jpg,train,224,224,112,112,ade20k/ADE_train_00006588_color.png,ade20k/ADE_train_00006588_object.png,,,0,
ade20k/ADE_train_00016435.jpg,train,224,224,112,112,ade20k/ADE_train_00016435_color.png,ade20k/ADE_train_00016435_object.png,,,223,
ade20k/ADE_train_00006485.jpg,train,224,224,112,112,ade20k/ADE_train_00006485_color.png,ade20k/ADE_train_00006485_object.png,,,553,
ade20k/ADE_train_00000918.jpg,train,224,224,112,112,ade20k/ADE_train_00000918_color.png,ade20k/ADE_train_00000918_object.png,ade20k/ADE_train_00000918_part_1.png;ade20k/ADE_train_00000918_part_2.png,,126,
ade20k/ADE_train_00006542.jpg,train,224,224,112,112,ade20k/ADE_train_00006542_color.png,ade20k/ADE_train_00006542_object.png,,,725,
ade20k/ADE_train_00011340.jpg,train,224,224,112,112,ade20k/ADE_train_00011340_color.png,ade20k/ADE_train_00011340_object.png,ade20k/ADE_train_00011340_part_1.png;ade20k/ADE_train_00011340_part_2.png,,126,
ade20k/ADE_train_00000451.jpg,train,224,224,112,112,ade20k/ADE_train_00000451_color.png,ade20k/ADE_train_00000451_object.png,ade20k/ADE_train_00000451_part_1.png;ade20k/ADE_train_00000451_part_2.png,,83,
ade20k/ADE_train_00001705.jpg,train,224,224,112,112,ade20k/ADE_train_00001705_color.png,ade20k/ADE_train_00001705_object.png,,,861,
ade20k/ADE_train_00000267.jpg,train,224,224,112,112,ade20k/ADE_train_00000267_color.png,ade20k/ADE_train_00000267_object.png,ade20k/ADE_train_00000267_part_1.png;ade20k/ADE_train_00000267_part_2.png,,83,
ade20k/ADE_train_00017534.jpg,train,224,224,112,112,ade20k/ADE_train_00017534_color.png,ade20k/ADE_train_00017534_object.png,ade20k/ADE_train_00017534_part_1.png,,59,
ade20k/ADE_train_00008414.jpg,train,224,224,112,112,ade20k/ADE_train_00008414_color.png,ade20k/ADE_train_00008414_object.png,,,407,
ade20k/ADE_train_00009279.jpg,train,224,224,112,112,ade20k/ADE_train_00009279_color.png,ade20k/ADE_train_00009279_object.png,,,233,
ade20k/ADE_train_00014868.jpg,train,224,224,112,112,ade20k/ADE_train_00014868_color.png,ade20k/ADE_train_00014868_object.png,ade20k/ADE_train_00014868_part_1.png,,,
ade20k/ADE_train_00000044.jpg,train,224,224,112,112,ade20k/ADE_train_00000044_color.png,ade20k/ADE_train_00000044_object.png,ade20k/ADE_train_00000044_part_1.png,,130,
ade20k/ADE_train_00008871.jpg,train,224,224,112,112,ade20k/ADE_train_00008871_color.png,ade20k/ADE_train_00008871_object.png,,,950,
ade20k/ADE_train_00016303.jpg,train,224,224,112,112,ade20k/ADE_train_00016303_color.png,ade20k/ADE_train_00016303_object.png,,,0,
ade20k/ADE_train_00002482.jpg,train,224,224,112,112,ade20k/ADE_train_00002482_color.png,ade20k/ADE_train_00002482_object.png,,,619,
ade20k/ADE_train_00009217.jpg,train,224,224,112,112,ade20k/ADE_train_00009217_color.png,ade20k/ADE_train_00009217_object.png,ade20k/ADE_train_00009217_part_1.png;ade20k/ADE_train_00009217_part_2.png,,233,
ade20k/ADE_train_00005535.jpg,train,224,224,112,112,ade20k/ADE_train_00005535_color.png,ade20k/ADE_train_00005535_object.png,,,1085,
ade20k/ADE_train_00017911.jpg,train,224,224,112,112,ade20k/ADE_train_00017911_color.png,ade20k/ADE_train_00017911_object.png,,,59,
ade20k/ADE_train_00016653.jpg,train,224,224,112,112,ade20k/ADE_train_00016653_color.png,ade20k/ADE_train_00016653_object.png,ade20k/ADE_train_00016653_part_1.png,,223,
ade20k/ADE_train_00003148.jpg,train,224,224,112,112,ade20k/ADE_train_00003148_color.png,ade20k/ADE_train_00003148_object.png,,,995,
ade20k/ADE_val_00000954.jpg,train,224,224,112,112,ade20k/ADE_val_00000954_color.png,ade20k/ADE_val_00000954_object.png,,,954,
ade20k/ADE_train_00003850.jpg,train,224,224,112,112,ade20k/ADE_train_00003850_color.png,ade20k/ADE_train_00003850_object.png,ade20k/ADE_train_00003850_part_1.png,,83,
ade20k/ADE_val_00001673.jpg,train,224,224,112,112,ade20k/ADE_val_00001673_color.png,ade20k/ADE_val_00001673_object.png,ade20k/ADE_val_00001673_part_1.png,,,
ade20k/ADE_train_00013795.jpg,train,224,224,112,112,ade20k/ADE_train_00013795_color.png,ade20k/ADE_train_00013795_object.png,,,,
ade20k/ADE_val_00000156.jpg,train,224,224,112,112,ade20k/ADE_val_00000156_color.png,ade20k/ADE_val_00000156_object.png,ade20k/ADE_val_00000156_part_1.png;ade20k/ADE_val_00000156_part_2.png,,83,
ade20k/ADE_train_00004070.jpg,train,224,224,112,112,ade20k/ADE_train_00004070_color.png,ade20k/ADE_train_00004070_object.png,ade20k/ADE_train_00004070_part_1.png,,83,
